t	v	
0.002550	0.043740	
0.002560	0.062940	
0.002570	0.079436	
0.002580	0.092819	
0.002590	0.102795	
0.002600	0.109187	
0.002610	0.111938	
0.002620	0.111105	
0.002630	0.106853	
0.002640	0.099449	
0.002650	0.089244	
0.002660	0.076663	
0.002670	0.062186	
0.002680	0.046336	
0.002690	0.029661	
0.002700	0.012762	
0.002710	-0.003475	
0.002720	-0.019077	
0.002730	-0.033554	
0.002740	-0.046400	
0.002750	-0.057305	
0.002760	-0.066005	
0.002770	-0.072314	
0.002780	-0.076131	
0.002790	-0.077433	
0.002800	-0.076278	
0.002810	-0.072798	
0.002820	-0.067190	
0.002830	-0.059710	
0.002840	-0.050664	
0.002850	-0.040392	
0.002860	-0.029265	
0.002870	-0.017664	
0.002880	-0.006089	
0.002890	0.005026	
0.002900	0.015618	
0.002910	0.025312	
0.002920	0.033886	
0.002930	0.041048	
0.002940	0.046656	
0.002950	0.050597	
0.002960	0.052811	
0.002970	0.053297	
0.002980	0.052108	
0.002990	0.049344	
0.003000	0.045152	
0.003010	0.039719	
0.003020	0.033275	
0.003030	0.026024	
0.003040	0.018254	
0.003050	0.010245	
0.003060	0.002385	
0.003070	-0.005130	
0.003080	-0.012228	
0.003090	-0.018649	
0.003100	-0.024254	
0.003110	-0.028905	
0.003120	-0.032493	
0.003130	-0.034944	
0.003140	-0.036220	
0.003150	-0.036319	
0.003160	-0.035279	
0.003170	-0.033170	
0.003180	-0.030098	
0.003190	-0.026198	
0.003200	-0.021630	
0.003210	-0.016582	
0.003220	-0.011228	
0.003230	-0.005785	
0.003240	-0.000496	
0.003250	0.004511	
0.003260	0.009202	
0.003270	0.013430	
0.003280	0.017077	
0.003290	0.020033	
0.003300	0.022254	
0.003310	0.023701	
0.003320	0.024356	
0.003330	0.024228	
0.003340	0.023350	
0.003350	0.021779	
0.003360	0.019592	
0.003370	0.016897	
0.003380	0.013785	
0.003390	0.010374	
0.003400	0.006796	
0.003410	0.003211	
0.003420	-0.000255	
0.003430	-0.003504	
0.003440	-0.006514	
0.003450	-0.009206	
0.003460	-0.011508	
0.003470	-0.013363	
0.003480	-0.014731	
0.003490	-0.015588	
0.003500	-0.015927	
0.003510	-0.015758	
0.003520	-0.015106	
0.003530	-0.014010	
0.003540	-0.012524	
0.003550	-0.010710	
0.003560	-0.008640	
0.003570	-0.006397	
0.003580	-0.004077	
0.003590	-0.001774	
0.003600	0.000444	
0.003610	0.002515	
0.003620	0.004390	
0.003630	0.006055	
0.003640	0.007468	
0.003650	0.008593	
0.003660	0.009407	
0.003670	0.009897	
0.003680	0.010060	
0.003690	0.009906	
0.003700	0.009450	
0.003710	0.008722	
0.003720	0.007754	
0.003730	0.006590	
0.003740	0.005278	
0.003750	0.003875	
0.003760	0.002440	
0.003770	0.001019	
0.003780	-0.000348	
0.003790	-0.001622	
0.003800	-0.002771	
0.003810	-0.003768	
0.003820	-0.004597	
0.003830	-0.005250	
0.003840	-0.005713	
0.003850	-0.005982	
0.003860	-0.006054	
0.003870	-0.005938	
0.003880	-0.005644	
0.003890	-0.005190	
0.003900	-0.004599	
0.003910	-0.003901	
0.003920	-0.003128	
0.003930	-0.002308	
0.003940	-0.001468	
0.003950	-0.000634	
0.003960	0.000169	
0.003970	0.000919	
0.003980	0.001596	
0.003990	0.002184	
0.004000	0.002671	
0.004010	0.003049	
0.004020	0.003312	
0.004030	0.003459	
0.004040	0.003494	
0.004050	0.003422	
0.004060	0.003251	
0.004070	0.002992	
0.004080	0.002659	
0.004090	0.002266	
0.004100	0.001829	
0.004110	0.001363	
0.004120	0.000884	
0.004130	0.000407	
0.004140	-0.000053	
0.004150	-0.000485	
0.004160	-0.000875	
0.004170	-0.001216	
0.004180	-0.001500	
0.004190	-0.001721	
0.004200	-0.001878	
0.004210	-0.001968	
0.004220	-0.001994	
0.004230	-0.001959	
0.004240	-0.001866	
0.004250	-0.001723	
0.004260	-0.001537	
0.004270	-0.001316	
0.004280	-0.001068	
0.004290	-0.000804	
0.004300	-0.000531	
0.004310	-0.000258	
0.004320	0.000006	
0.004330	0.000253	
0.004340	0.000479	
0.004350	0.000676	
0.004360	0.000841	
0.004370	0.000971	
0.004380	0.001064	
0.004390	0.001119	
0.004400	0.001138	
0.004410	0.001121	
0.004420	0.001071	
0.004430	0.000992	
0.004440	0.000888	
0.004450	0.000764	
0.004460	0.000624	
0.004470	0.000473	
0.004480	0.000318	
0.004490	0.000162	
0.004500	0.000011	
0.004510	-0.000131	
0.004520	-0.000261	
0.004530	-0.000376	
0.004540	-0.000472	
0.004550	-0.000548	
0.004560	-0.000603	
0.004570	-0.000637	
0.004580	-0.000649	
0.004590	-0.000641	
0.004600	-0.000615	
0.004610	-0.000571	
0.004620	-0.000513	
0.004630	-0.000443	
0.004640	-0.000364	
0.004650	-0.000279	
0.004660	-0.000190	
0.004670	-0.000101	
0.004680	-0.000014	
0.004690	0.000067	
0.004700	0.000142	
0.004710	0.000208	
0.004720	0.000264	
0.004730	0.000309	
0.004740	0.000341	
0.004750	0.000362	
0.004760	0.000370	
0.004770	0.000367	
0.004780	0.000353	
0.004790	0.000329	
0.004800	0.000296	
0.004810	0.000257	
0.004820	0.000212	
0.004830	0.000164	
0.004840	0.000113	
0.004850	0.000063	
0.004860	0.000013	
0.004870	-0.000034	
0.004880	-0.000077	
0.004890	-0.000115	
0.004900	-0.000148	
0.004910	-0.000174	
0.004920	-0.000193	
0.004930	-0.000206	
0.004940	-0.000211	
0.004950	-0.000210	
0.004960	-0.000202	
0.004970	-0.000189	
0.004980	-0.000171	
0.004990	-0.000149	
0.005000	-0.000124	
0.005010	-0.000096	
0.005020	-0.000067	
0.005030	-0.000038	
0.005040	-0.000010	
0.005050	0.000017	
0.005060	0.000042	
0.005070	0.000064	
0.005080	0.000083	
0.005090	0.000098	
0.005100	0.000109	
0.005110	0.000117	
0.005120	0.000120	
0.005130	0.000120	
0.005140	0.000116	
0.005150	0.000109	
0.005160	0.000099	
0.005170	0.000086	
0.005180	0.000072	
0.005190	0.000056	
0.005200	0.000040	
0.005210	0.000024	
0.005220	0.000007	
0.005230	-0.000008	
0.005240	-0.000023	
0.005250	-0.000035	
0.005260	-0.000046	
0.005270	-0.000055	
0.005280	-0.000062	
0.005290	-0.000066	
0.005300	-0.000069	
0.005310	-0.000068	
0.005320	-0.000066	
0.005330	-0.000062	
0.005340	-0.000057	
0.005350	-0.000050	
0.005360	-0.000042	
0.005370	-0.000033	
0.005380	-0.000024	
0.005390	-0.000014	
0.005400	-0.000005	
0.005410	0.000004	
0.005420	0.000012	
0.005430	0.000019	
0.005440	0.000026	
0.005450	0.000031	
0.005460	0.000035	
0.005470	0.000038	
0.005480	0.000039	
0.005490	0.000039	
0.005500	0.000038	
0.005510	0.000036	
0.005520	0.000033	
0.005530	0.000029	
0.005540	0.000024	
0.005550	0.000019	
0.005560	0.000014	
0.005570	0.000009	
0.005580	0.000003	
0.005590	-0.000002	
0.005600	-0.000006	
0.005610	-0.000011	
0.005620	-0.000014	
0.005630	-0.000017	
0.005640	-0.000020	
0.005650	-0.000021	
0.005660	-0.000022	
0.005670	-0.000022	
0.005680	-0.000022	
0.005690	-0.000021	
0.005700	-0.000019	
0.005710	-0.000017	
0.005720	-0.000014	
0.005730	-0.000011	
0.005740	-0.000008	
0.005750	-0.000005	
0.005760	-0.000002	
0.005770	0.000001	
0.005780	0.000003	
0.005790	0.000006	
0.005800	0.000008	
0.005810	0.000010	
0.005820	0.000011	
0.005830	0.000012	
0.005840	0.000013	
0.005850	0.000013	
0.005860	0.000012	
0.005870	0.000012	
0.005880	0.000011	
0.005890	0.000010	
0.005900	0.000008	
0.005910	0.000007	
0.005920	0.000005	
0.005930	0.000003	
0.005940	0.000001	
0.005950	-0.000000	
0.005960	-0.000002	
0.005970	-0.000003	
0.005980	-0.000004	
0.005990	-0.000006	
0.006000	-0.000006	
0.006010	-0.000007	
0.006020	-0.000007	
0.006030	-0.000007	
0.006040	-0.000007	
0.006050	-0.000007	
0.006060	-0.000006	
0.006070	-0.000006	
0.006080	-0.000005	
0.006090	-0.000004	
0.006100	-0.000003	
0.006110	-0.000002	
0.006120	-0.000001	
0.006130	0.000000	
0.006140	0.000001	
0.006150	0.000002	
0.006160	0.000002	
0.006170	0.000003	
0.006180	0.000004	
0.006190	0.000004	
0.006200	0.000004	
0.006210	0.000004	
0.006220	0.000004	
0.006230	0.000004	
0.006240	0.000004	
0.006250	0.000003	
0.006260	0.000003	
0.006270	0.000002	
0.006280	0.000002	
0.006290	0.000001	
0.006300	0.000001	
0.006310	0.000000	
0.006320	-0.000000	
0.006330	-0.000001	
0.006340	-0.000001	
0.006350	-0.000002	
0.006360	-0.000002	
0.006370	-0.000002	
0.006380	-0.000002	
0.006390	-0.000002	
0.006400	-0.000002	
0.006410	-0.000002	
0.006420	-0.000002	
0.006430	-0.000002	
0.006440	-0.000002	
0.006450	-0.000001	
0.006460	-0.000001	
0.006470	-0.000001	
0.006480	-0.000000	
0.006490	-0.000000	
0.006500	0.000000	
0.006510	0.000001	
0.006520	0.000001	
0.006530	0.000001	
0.006540	0.000001	
0.006550	0.000001	
0.006560	0.000001	
0.006570	0.000001	
0.006580	0.000001	
0.006590	0.000001	
0.006600	0.000001	
0.006610	0.000001	
0.006620	0.000001	
0.006630	0.000001	
0.006640	0.000001	
0.006650	0.000000	
0.006660	0.000000	
0.006670	0.000000	
0.006680	-0.000000	
0.006690	-0.000000	
0.006700	-0.000000	
0.006710	-0.000001	
0.006720	-0.000001	
0.006730	-0.000001	
0.006740	-0.000001	
0.006750	-0.000001	
0.006760	-0.000001	
0.006770	-0.000001	
0.006780	-0.000001	
0.006790	-0.000001	
0.006800	-0.000001	
0.006810	-0.000000	
0.006820	-0.000000	
0.006830	-0.000000	
0.006840	-0.000000	
0.006850	-0.000000	
0.006860	0.000000	
0.006870	0.000000	
0.006880	0.000000	
0.006890	0.000000	
0.006900	0.000000	
0.006910	0.000000	
0.006920	0.000000	
0.006930	0.000000	
0.006940	0.000000	
0.006950	0.000000	
0.006960	0.000000	
0.006970	0.000000	
0.006980	0.000000	
0.006990	0.000000	
0.007000	0.000000	
0.007010	0.000000	
0.007020	0.000000	
0.007030	0.000000	
0.007040	-0.000000	
0.007050	-0.000000	
0.007060	-0.000000	
0.007070	-0.000000	
0.007080	-0.000000	
0.007090	-0.000000	
0.007100	-0.000000	
0.007110	-0.000000	
0.007120	-0.000000	
0.007130	-0.000000	
0.007140	-0.000000	
0.007150	-0.000000	
0.007160	-0.000000	
0.007170	-0.000000	
0.007180	-0.000000	
0.007190	-0.000000	
0.007200	-0.000000	
0.007210	-0.000000	
0.007220	0.000000	
0.007230	0.000000	
0.007240	0.000000	
0.007250	0.000000	
0.007260	0.000000	
0.007270	0.000000	
0.007280	0.000000	
0.007290	0.000000	
0.007300	0.000000	
0.007310	0.000000	
0.007320	0.000000	
0.007330	0.000000	
0.007340	0.000000	
0.007350	0.000000	
0.007360	0.000000	
0.007370	0.000000	
0.007380	0.000000	
0.007390	0.000000	
0.007400	-0.000000	
0.007410	-0.000000	
0.007420	-0.000000	
0.007430	-0.000000	
0.007440	-0.000000	
0.007450	-0.000000	
0.007460	-0.000000	
0.007470	-0.000000	
0.007480	-0.000000	
0.007490	-0.000000	
0.007500	-0.000000	
0.007510	-0.000000	
0.007520	-0.000000	
0.007530	-0.000000	
0.007540	-0.000000	
0.007550	-0.000000	
0.007560	-0.000000	
0.007570	-0.000000	
0.007580	0.000000	
0.007590	0.000000	
0.007600	0.000000	
0.007610	0.000000	
0.007620	0.000000	
0.007630	0.000000	
0.007640	0.000000	
0.007650	0.000000	
0.007660	0.000000	
0.007670	0.000000	
0.007680	0.000000	
0.007690	0.000000	
0.007700	0.000000	
0.007710	0.000000	
0.007720	0.000000	
0.007730	0.000000	
0.007740	0.000000	
0.007750	0.000000	
0.007760	-0.000000	
0.007770	-0.000000	
0.007780	-0.000000	
0.007790	-0.000000	
0.007800	-0.000000	
0.007810	-0.000000	
0.007820	-0.000000	
0.007830	-0.000000	
0.007840	-0.000000	
0.007850	-0.000000	
0.007860	-0.000000	
0.007870	-0.000000	
0.007880	-0.000000	
0.007890	-0.000000	
0.007900	-0.000000	
0.007910	-0.000000	
0.007920	-0.000000	
0.007930	-0.000000	
0.007940	0.000000	
0.007950	0.000000	
0.007960	0.000000	
0.007970	0.000000	
0.007980	0.000000	
0.007990	0.000000	
0.008000	0.000000	
0.008010	0.000000	
0.008020	0.000000	
0.008030	0.000000	
0.008040	0.000000	
0.008050	0.000000	
0.008060	0.000000	
0.008070	0.000000	
0.008080	0.000000	
0.008090	0.000000	
0.008100	0.000000	
0.008110	0.000000	
0.008120	0.000000	
0.008130	-0.000000	
0.008140	-0.000000	
0.008150	-0.000000	
0.008160	-0.000000	
0.008170	-0.000000	
0.008180	-0.000000	
0.008190	-0.000000	
0.008200	-0.000000	
0.008210	-0.000000	
0.008220	-0.000000	
0.008230	-0.000000	
0.008240	-0.000000	
0.008250	-0.000000	
0.008260	-0.000000	
0.008270	-0.000000	
0.008280	-0.000000	
0.008290	-0.000000	
0.008300	-0.000000	
0.008310	0.000000	
0.008320	0.000000	
0.008330	0.000000	
0.008340	0.000000	
0.008350	0.000000	
0.008360	0.000000	
0.008370	0.000000	
0.008380	0.000000	
0.008390	0.000000	
0.008400	0.000000	
0.008410	0.000000	
0.008420	0.000000	
0.008430	0.000000	
0.008440	0.000000	
0.008450	0.000000	
0.008460	0.000000	
0.008470	0.000000	
0.008480	0.000000	
0.008490	-0.000000	
0.008500	-0.000000	
0.008510	-0.000000	
0.008520	-0.000000	
0.008530	-0.000000	
0.008540	-0.000000	
0.008550	-0.000000	
0.008560	-0.000000	
0.008570	-0.000000	
0.008580	-0.000000	
0.008590	-0.000000	
0.008600	-0.000000	
0.008610	-0.000000	
0.008620	-0.000000	
0.008630	-0.000000	
0.008640	-0.000000	
0.008650	-0.000000	
0.008660	-0.000000	
0.008670	0.000000	
0.008680	0.000000	
0.008690	0.000000	
0.008700	0.000000	
0.008710	0.000000	
0.008720	0.000000	
0.008730	0.000000	
0.008740	0.000000	
0.008750	0.000000	
0.008760	0.000000	
0.008770	0.000000	
0.008780	0.000000	
0.008790	0.000000	
0.008800	0.000000	
0.008810	0.000000	
0.008820	0.000000	
0.008830	0.000000	
0.008840	0.000000	
0.008850	-0.000000	
0.008860	-0.000000	
0.008870	-0.000000	
0.008880	-0.000000	
0.008890	-0.000000	
0.008900	-0.000000	
0.008910	-0.000000	
0.008920	-0.000000	
0.008930	-0.000000	
0.008940	-0.000000	
0.008950	-0.000000	
0.008960	-0.000000	
0.008970	-0.000000	
0.008980	-0.000000	
0.008990	-0.000000	
0.009000	-0.000000	
0.009010	-0.000000	
0.009020	-0.000000	
0.009030	0.000000	
0.009040	0.000000	
0.009050	0.000000	
0.009060	0.000000	
0.009070	0.000000	
0.009080	0.000000	
0.009090	0.000000	
0.009100	0.000000	
0.009110	0.000000	
0.009120	0.000000	
0.009130	0.000000	
0.009140	0.000000	
0.009150	0.000000	
0.009160	0.000000	
0.009170	0.000000	
0.009180	0.000000	
0.009190	0.000000	
0.009200	0.000000	
0.009210	-0.000000	
0.009220	-0.000000	
0.009230	-0.000000	
0.009240	-0.000000	
0.009250	-0.000000	
0.009260	-0.000000	
0.009270	-0.000000	
0.009280	-0.000000	
0.009290	-0.000000	
0.009300	-0.000000	
0.009310	-0.000000	
0.009320	-0.000000	
0.009330	-0.000000	
0.009340	-0.000000	
0.009350	-0.000000	
0.009360	-0.000000	
0.009370	-0.000000	
0.009380	-0.000000	
0.009390	0.000000	
0.009400	0.000000	
0.009410	0.000000	
0.009420	0.000000	
0.009430	0.000000	
0.009440	0.000000	
0.009450	0.000000	
0.009460	0.000000	
0.009470	0.000000	
0.009480	0.000000	
0.009490	0.000000	
0.009500	0.000000	
0.009510	0.000000	
0.009520	0.000000	
0.009530	0.000000	
0.009540	0.000000	
0.009550	0.000000	
0.009560	0.000000	
0.009570	0.000000	
0.009580	-0.000000	
0.009590	-0.000000	
0.009600	-0.000000	
0.009610	-0.000000	
0.009620	-0.000000	
0.009630	-0.000000	
0.009640	-0.000000	
0.009650	-0.000000	
0.009660	-0.000000	
0.009670	-0.000000	
0.009680	-0.000000	
0.009690	-0.000000	
0.009700	-0.000000	
0.009710	-0.000000	
0.009720	-0.000000	
0.009730	-0.000000	
0.009740	-0.000000	
0.009750	-0.000000	
0.009760	0.000000	
0.009770	0.000000	
0.009780	0.000000	
0.009790	0.000000	
0.009800	0.000000	
0.009810	0.000000	
0.009820	0.000000	
0.009830	0.000000	
0.009840	0.000000	
0.009850	0.000000	
0.009860	0.000000	
0.009870	0.000000	
0.009880	0.000000	
0.009890	0.000000	
0.009900	0.000000	
0.009910	0.000000	
0.009920	0.000000	
0.009930	0.000000	
0.009940	-0.000000	
0.009950	-0.000000	
0.009960	-0.000000	
0.009970	-0.000000	
0.009980	-0.000000	
0.009990	-0.000000	
