  0.10000000000000001        11.000000000000000     
  0.35789473684210527        3.7941176470588234     
  0.61578947368421055        2.6239316239316239     
  0.87368421052631584        2.1445783132530121     
   1.1315789473684212        1.8837209302325579     
   1.3894736842105266        1.7196969696969695     
   1.6473684210526318        1.6070287539936101     
   1.9052631578947370        1.5248618784530388     
   2.1631578947368424        1.4622871046228709     
   2.4210526315789478        1.4130434782608696     
   2.6789473684210532        1.3732809430255402     
   2.9368421052631581        1.3405017921146953     
   3.1947368421052635        1.3130148270181219     
   3.4526315789473689        1.2896341463414633     
   3.7105263157894739        1.2695035460992907     
   3.9684210526315793        1.2519893899204244     
   4.2263157894736842        1.2366127023661271     
   4.4842105263157892        1.2230046948356808     
   4.7421052631578950        1.2108768035516093     
   5.0000000000000000        1.2000000000000000     
